City;Customer_Flag;Revenue_Scale;Revenue;Sector;Legal_Form_Code;Employee_Scale;TYPE_ID_Coverage_GSM;TYPE_ID_Coverage_UMTS;TYPE_ID_Coverage_LTE;CNT_EMPLOYEE;CNT_CB_DENSITY;CNT_CB_MOB_DENSITY;CNT_CB_FN_DENSITY;Mobile_potential
Roßtal;1;500.001 - 2.500.000;950000;24;4;10 - 19;291;292;291;10;195;189;18;1334.8809225442799
Löningen;1;500.001 - 2.500.000;800000;25;16;10 - 19;291;292;292;13;24;24;0;1392.8780755486803
Löningen;1;500.001 - 2.500.000;800000;25;16;10 - 19;291;292;292;13;24;24;0;1392.8780755486803
Berlin;1;;;49;14;20 - 49;291;291;291;20;2991;2873;307;1767.2896961603988
Essen;1;250.001 - 500.000;321786;48;14;20 - 49;291;290;291;33;850;842;44;1733.7667603043992
Oberhausen;1;5.000.001 - 25.000.000;7574467;17;17;20 - 49;291;291;291;48;617;610;27;2140.9692173530793
Berlin;1;500.001 - 2.500.000;800000;44;14;10 - 19;291;291;291;10;1630;1568;166;1756.9738963679995
Aichtal;1;500.001 - 2.500.000;1400000;41;14;10 - 19;291;290;291;11;298;292;19;1475.4495714850802
Alsbach-Hähnlein;1;500.001 - 2.500.000;2100000;1;31;10 - 19;291;291;291;16;102;101;1;1745.69060642268
Lichtenfels;1;;;76;13;20 - 49;291;291;291;21;38;34;9;1979.90469530268
Hamburg;1;;;47;14;10 - 19;291;291;291;15;1680;1283;636;2025.1005197819995
Hainspitz;1;;;78;4;20 - 49;291;290;291;40;44;40;8;2876.9478657430805
Dortmund;1;500.001 - 2.500.000;1000000;63;20;10 - 19;291;291;291;16;492;481;29;1621.0556861314792
Frankfurt;1;100.001 - 250.000;147877;73;4;10 - 19;291;291;291;11;822;798;70;1302.7306899287996
Berlin;1;;;62;14;10 - 19;291;291;291;17;3065;2947;309;1766.6862777167994
Dülmen;1;;;42;16;20 - 49;291;290;290;47;59;58;5;2007.9955444426803
Weilheim;1;500.001 - 2.500.000;1910000;35;16;10 - 19;291;291;291;10;318;314;13;1531.06823139228
Berlin;1;;;61;4;10 - 19;291;291;291;10;3092;2970;312;1561.0817820767998
Eislingen;1;;;74;4;10 - 19;291;290;291;14;248;244;13;1552.6451985202793
Karlsruhe;1;;;78;4;20 - 49;291;290;291;40;316;310;16;2726.27858039868
Melle;1;100.001 - 250.000;250000;42;4;10 - 19;291;290;290;11;56;56;2;1180.95004691148
Ibbenbüren;1;500.001 - 2.500.000;1200000;38;31;10 - 19;291;290;291;13;57;56;1;1482.4667826154803
Dessau-Roßlau;1;250.001 - 500.000;500000;61;20;10 - 19;291;291;290;10;102;101;5;1209.78975099948
Mönchengladbach;1;5.000.001 - 25.000.000;8000000;38;14;20 - 49;291;291;291;27;320;314;18;2214.2173791490795
Jena;1;;;55;14;20 - 49;291;291;291;34;97;97;5;2009.30507729868
Frankfurt;1;2.500.001 - 5.000.000;2789082;62;14;10 - 19;291;291;291;17;899;870;79;1976.165794116
Finkenthal;1;2.500.001 - 5.000.000;3169000;1;14;20 - 49;290;292;292;20;4;4;0;1998.09097898868
Döbeln;1;500.001 - 2.500.000;563197;72;13;10 - 19;291;290;292;14;43;43;1;1310.7922372306803
Preußisch Oldendorf;1;;;75;14;10 - 19;291;290;291;10;;;;1553.1473399914798
Bremerhaven;1;500.001 - 2.500.000;900000;59;20;20 - 49;291;290;290;22;69;67;4;1759.7700878626802
Essen;1;;;66;14;10 - 19;291;291;291;11;739;731;36;1587.4911595115993
Dreieich;1;250.001 - 500.000;400000;62;20;10 - 19;291;291;291;12;591;575;50;1298.89256287548
Lingen;1;500.001 - 2.500.000;1936008;27;14;20 - 49;291;291;292;22;85;85;2;1992.69953715588
Leipzig;1;;;42;14;20 - 49;291;291;291;28;642;639;20;2145.5594463634798
Berlin;1;;;49;14;50 - 99;291;291;291;50;2991;2873;307;1802.9813182895994
Ahrensburg;1;2.500.001 - 5.000.000;4500000;41;14;10 - 19;291;291;290;16;180;150;52;1816.8116310490796
Stuttgart;1;500.001 - 2.500.000;1600000;85;14;10 - 19;291;291;291;15;864;846;51;1708.0224442487993
Straubenhardt;1;500.001 - 2.500.000;1900000;39;14;10 - 19;291;291;290;10;74;73;3;1543.2312823666803
Bonn;1;;;78;14;20 - 49;291;291;291;20;470;467;23;2753.3965783906797
Bonn;1;;;78;14;20 - 49;291;291;291;20;470;467;23;2753.3965783906797
Mannheim;1;;;75;28;10 - 19;291;291;291;13;556;544;37;1641.497352759479
Berg;1;500.001 - 2.500.000;1423416;27;14;10 - 19;290;292;292;13;83;83;1;1541.2352840566805
Norderstedt;1;;;41;14;20 - 49;291;290;291;21;476;392;143;1937.3856433042795
Balzhausen;1;2.500.001 - 5.000.000;2714000;44;18;20 - 49;291;292;292;20;15;15;0;3323.51425119588
Kempten;1;;;55;14;10 - 19;291;291;290;13;56;54;4;1601.29060396668
Kosilenzien;1;500.001 - 2.500.000;633162;40;14;20 - 49;291;292;292;24;21;21;0;1906.9627581300006
Kreßberg;1;500.001 - 2.500.000;600000;55;14;10 - 19;291;292;292;10;10;10;0;1229.7147185926801
Karlsruhe;1;;;61;13;10 - 19;291;290;290;19;331;324;17;1944.36641593548
Garching;1;;;71;31;10 - 19;291;291;291;15;573;554;41;1608.4514736682786
Potsdam;1;500.001 - 2.500.000;1000000;40;14;10 - 19;291;290;291;12;229;222;11;1642.1017504870792
Schermbeck;1;2.500.001 - 5.000.000;2537561;40;16;10 - 19;291;290;291;14;58;57;1;2227.84697796468
Schermbeck;1;;;78;14;20 - 49;291;291;291;40;58;57;1;2046.8877100666803
Hamburg;1;2.500.001 - 5.000.000;4900000;47;14;10 - 19;291;290;291;14;1516;1176;548;2004.9544516775995
Eggolsheim;1;5.000.001 - 25.000.000;18000000;42;14;10 - 19;291;291;291;18;54;53;2;1861.7081027590802
Eggolsheim;1;5.000.001 - 25.000.000;18000000;42;14;10 - 19;291;291;291;18;54;53;2;1861.7081027590802
Reutlingen;1;;;60;14;20 - 49;291;290;291;24;212;207;13;2017.9116020674799
Schenefeld;1;500.001 - 2.500.000;2500000;9;16;10 - 19;291;291;291;17;710;558;244;1959.5811723874795
Oldenburg;1;500.001 - 2.500.000;600000;55;14;10 - 19;291;290;291;14;121;118;5;1312.9861051042799
Schwerte;1;500.001 - 2.500.000;900000;40;4;10 - 19;291;290;291;16;378;371;18;1925.0612548390802
Endingen;1;2.500.001 - 5.000.000;4912206;28;14;10 - 19;291;291;291;16;68;66;4;1722.2738442682803
Hannover;1;5.000.001 - 25.000.000;18166502;21;14;20 - 49;291;291;291;36;713;702;32;1956.0412146946796
Wassenberg;1;500.001 - 2.500.000;900000;40;14;10 - 19;290;290;291;10;92;92;2;1860.1210401934802
Kleve;1;500.001 - 2.500.000;1030000;56;14;10 - 19;291;291;291;12;36;33;6;1351.42429409148
Stuttgart;1;500.001 - 2.500.000;905421;61;14;10 - 19;291;290;291;16;825;803;54;1691.5977850487993
Rheine;1;2.500.001 - 5.000.000;4169124;39;16;20 - 49;291;290;291;31;79;77;3;2107.8675492922803
Filderstadt;1;500.001 - 2.500.000;1100000;1;24;10 - 19;291;291;291;16;500;490;30;1621.0556861314792
Baden-Baden;1;500.001 - 2.500.000;2500000;26;14;10 - 19;291;290;291;17;99;98;4;1866.0972144226803
Velbert;1;500.001 - 2.500.000;2200000;42;14;10 - 19;291;291;291;18;374;369;18;2214.00679937148
Velbert;1;500.001 - 2.500.000;2200000;42;14;10 - 19;291;291;291;18;374;369;18;2214.00679937148
Hagen;1;;;72;4;10 - 19;291;291;290;10;269;264;10;2123.06932666668
Delbrück;1;500.001 - 2.500.000;870000;63;14;10 - 19;291;290;291;15;45;44;2;1409.48361569148
Delbrück;1;500.001 - 2.500.000;870000;63;14;10 - 19;291;290;291;15;45;44;2;1409.48361569148
München;1;100.001 - 250.000;250000;78;14;50 - 99;291;291;291;50;1636;1583;121;3262.1207908559995
München;1;100.001 - 250.000;250000;78;14;50 - 99;291;291;291;50;1636;1583;121;3262.1207908559995
Frankfurt;1;500.001 - 2.500.000;900000;62;14;10 - 19;291;291;291;11;894;866;77;1498.0394730888
Edewecht;1;500.001 - 2.500.000;1700000;63;14;10 - 19;291;291;291;12;27;27;1;1533.7058298514798
Klötze;1;500.001 - 2.500.000;957000;68;14;10 - 19;291;292;292;10;7;7;0;1334.8187539486803
Klötze;1;500.001 - 2.500.000;957000;68;14;10 - 19;291;292;292;10;7;7;0;1334.8187539486803
Herten;1;500.001 - 2.500.000;2000000;81;14;20 - 49;291;291;290;20;512;505;37;1941.7983099322792
Essen;1;500.001 - 2.500.000;1811450;40;14;10 - 19;291;290;291;18;791;784;41;2951.3797724556
Essen;1;500.001 - 2.500.000;1811450;40;14;10 - 19;291;290;291;18;791;784;41;2951.3797724556
Plankstadt;1;500.001 - 2.500.000;615000;9;4;10 - 19;291;290;290;11;408;401;32;1232.3690258002798
Wilhermsdorf;1;;;74;4;20 - 49;291;291;290;30;41;40;5;1914.37737125148
Leverkusen;1;500.001 - 2.500.000;824295;40;14;20 - 49;291;290;291;22;469;466;14;2270.4065170415997
Morbach;1;500.001 - 2.500.000;2150000;44;31;20 - 49;290;292;292;23;7;7;0;3352.563432947879
Chemnitz;1;250.001 - 500.000;500000;44;4;10 - 19;291;290;290;14;444;437;20;1532.7012370306802
Bad Salzuflen;1;2.500.001 - 5.000.000;4100000;42;14;10 - 19;291;291;291;16;217;208;19;1852.8596031850798
Bielefeld;1;500.001 - 2.500.000;536000;48;4;10 - 19;291;291;291;16;217;208;20;1424.94862531308
Leverkusen;1;;;78;13;20 - 49;291;290;291;27;441;438;13;2940.25420688268
Neustadt;1;500.001 - 2.500.000;1085008;42;14;10 - 19;291;290;292;18;20;17;4;2071.4557567198804
Nordhorn;1;2.500.001 - 5.000.000;3000000;62;3;20 - 49;291;291;292;31;30;28;3;2096.0737278250795
Beselich;1;100.001 - 250.000;250000;48;4;20 - 49;291;291;292;22;80;79;1;1459.7183041486799
Völklingen;1;500.001 - 2.500.000;908499;40;14;10 - 19;291;292;290;11;70;69;7;1434.6539311296
Hamburg;1;;;83;28;20 - 49;291;291;291;20;1700;1301;638;1793.630574932399
Berlin;1;;;40;14;10 - 19;291;290;291;13;2773;2653;287;2125.5930503507993
Lindenberg;1;;;40;4;10 - 19;291;291;291;11;24;23;1;1924.55528570868
Buch;1;500.001 - 2.500.000;1400000;66;3;20 - 49;291;292;290;25;51;51;0;1928.1881299306801
Buch;1;500.001 - 2.500.000;1400000;66;3;20 - 49;291;292;290;25;51;51;0;1928.1881299306801
Stuhr;1;2.500.001 - 5.000.000;4592517;42;14;20 - 49;291;290;291;24;305;295;24;2360.36076000108
Fulda;1;bis 100.000;60000;85;16;10 - 19;291;291;290;12;99;95;9;1176.0542029234798
Chemnitz;1;500.001 - 2.500.000;1500000;19;16;10 - 19;291;291;291;13;460;453;18;1611.7984556722788
Wilnsdorf;1;250.001 - 500.000;500000;48;14;20 - 49;291;290;291;21;71;68;8;1464.84756703548
Nortorf;1;;;61;13;20 - 49;291;290;291;28;35;33;4;2009.30507729868
Starnberg;1;500.001 - 2.500.000;1800000;63;14;10 - 19;291;291;291;15;112;111;4;1611.2066615914796
Essen;1;;;77;4;10 - 19;291;291;291;10;1122;1057;98;1598.0160439487995
Arnsberg;1;500.001 - 2.500.000;630000;24;14;10 - 19;291;290;290;13;43;42;2;1320.96005735148
Schwetzingen;1;;;83;4;10 - 19;290;290;290;11;605;578;53;1535.287234172279
Busdorf;1;;;50;14;20 - 49;291;291;290;37;25;25;2;2000.4040652026802
Saarlouis;1;500.001 - 2.500.000;800000;43;14;10 - 19;291;290;290;10;107;106;9;1290.4170579562801
Bremen;1;;;55;14;20 - 49;291;291;291;46;319;311;19;2017.9116020674799
Karlsruhe;1;;;81;14;10 - 19;291;291;291;17;364;357;19;1795.4432296882796
Freiburg;1;;;63;14;10 - 19;291;290;291;10;249;244;13;1553.1473399914798
Eitorf;1;;;43;11;10 - 19;291;290;291;13;45;45;1;1512.4296549106796
Kabelsketal;1;2.500.001 - 5.000.000;4142438;1;13;20 - 49;291;290;291;21;134;132;6;2079.48221282508
Wetter;1;;;40;4;20 - 49;291;290;291;29;341;334;13;2702.2792301974796
Wetter;1;;;40;4;20 - 49;291;290;291;29;341;334;13;2702.2792301974796
Hamburg;1;500.001 - 2.500.000;600000;66;14;10 - 19;291;290;291;13;4427;1950;2782;1293.6387407567997
Castrop-Rauxel;1;;;76;13;10 - 19;291;290;291;12;733;682;80;1662.8355532114792
Lübeck;1;500.001 - 2.500.000;1700000;68;14;20 - 49;291;291;291;25;44;42;2;1967.4470282266802
Auenwald;1;5.000.001 - 25.000.000;15000000;74;4;10 - 19;291;291;291;17;99;98;3;1840.1155580842806
Heinsberg;1;500.001 - 2.500.000;1800000;44;4;10 - 19;291;291;290;19;119;119;3;3013.317490414681
Göttingen;1;5.000.001 - 25.000.000;5410000;56;4;20 - 49;291;290;291;27;73;71;2;2063.9379873562802
Hannover;1;500.001 - 2.500.000;800000;43;30;10 - 19;291;290;291;15;747;735;30;1403.9393794608
Hoisdorf;1;500.001 - 2.500.000;1000000;27;14;10 - 19;291;290;291;10;102;88;24;1359.01577333148
Hoisdorf;1;500.001 - 2.500.000;1000000;27;14;10 - 19;291;290;291;10;102;88;24;1359.01577333148
Dipperz;1;500.001 - 2.500.000;900000;42;14;10 - 19;290;292;290;16;89;87;7;1543.67307319548
Hamburg;1;;;55;14;10 - 19;291;290;291;10;1699;1304;643;1567.8479665247994
Chemnitz;1;500.001 - 2.500.000;1350000;61;14;10 - 19;291;290;291;13;460;453;20;1682.343133827479
Chemnitz;1;500.001 - 2.500.000;1350000;61;14;10 - 19;291;290;291;13;460;453;20;1682.343133827479
Bedburg-Hau;1;;;78;4;20 - 49;291;290;291;30;47;44;6;2717.6720556298806
Bedburg-Hau;1;;;78;4;20 - 49;291;290;291;30;47;44;6;2717.6720556298806
Neunkirchen;1;;;65;14;10 - 19;291;290;290;10;76;72;8;1535.6398031266801
Hagen;1;;;76;13;10 - 19;291;291;291;14;328;319;16;1611.2066615914796
Aurach;1;250.001 - 500.000;280000;44;4;10 - 19;291;292;292;14;11;11;0;1374.0521950966802
Aurach;1;250.001 - 500.000;280000;44;4;10 - 19;291;292;292;14;11;11;0;1374.0521950966802
Aurach;1;250.001 - 500.000;280000;44;4;10 - 19;291;292;292;14;11;11;0;1374.0521950966802
Langenhagen;1;2.500.001 - 5.000.000;3500000;47;14;20 - 49;291;291;291;27;594;583;28;3050.1352613134795
Hamburg;1;;;72;20;50 - 99;291;290;291;50;1704;1309;641;2305.4676722159998
Hamburg;1;;;72;20;50 - 99;291;290;291;50;1704;1309;641;2305.4676722159998
Marienberg;1;;;78;4;20 - 49;;;;20;;;;2584.2837404026805
Delmenhorst;1;500.001 - 2.500.000;1161000;40;14;10 - 19;291;291;291;18;215;211;15;2401.58716995828
München;1;500.001 - 2.500.000;734558;63;20;10 - 19;291;291;291;12;1600;1552;110;1475.3009067168
Saarwellingen;1;500.001 - 2.500.000;1525000;47;14;10 - 19;291;290;291;12;99;98;8;1909.72172803668
Hamburg;1;;;44;31;10 - 19;291;290;291;16;1711;1324;632;1946.2258289039996
Hamm;1;500.001 - 2.500.000;1650000;83;14;10 - 19;291;291;291;17;119;114;12;1761.8418373570794
Thalfang;1;;;43;4;10 - 19;291;292;292;10;5;5;0;1437.7647931678803
Berlin;1;2.500.001 - 5.000.000;4028000;42;14;20 - 49;291;291;291;38;1255;1208;128;2389.7345243172
Heyerode;1;500.001 - 2.500.000;2100000;47;4;10 - 19;291;292;292;19;30;30;2;2442.6030717970807
Pullach;1;500.001 - 2.500.000;1000000;40;14;10 - 19;291;291;291;10;1412;1369;103;1662.8352937427996
Berlin;1;;;83;4;20 - 49;291;291;291;30;2215;2114;242;1823.8562517203993
Herrsching;1;2.500.001 - 5.000.000;3717838;26;14;20 - 49;291;290;291;30;73;73;1;2089.11814976028
Wegberg;1;500.001 - 2.500.000;1116091;55;14;10 - 19;291;292;290;18;107;105;7;1731.3847513954797
Senden;1;;;62;14;20 - 49;291;290;290;30;228;226;6;2009.01058997148
München;1;500.001 - 2.500.000;2400000;54;14;20 - 49;291;290;291;39;1762;1704;131;1887.4196131403992
Düsseldorf;1;;;63;13;10 - 19;291;291;291;18;832;819;58;2152.0992585048
Unterensingen;1;500.001 - 2.500.000;1491316;40;13;10 - 19;290;292;291;15;407;400;25;1950.4324979543997
Heinsberg;1;500.001 - 2.500.000;1200000;75;14;10 - 19;291;291;291;12;98;98;2;1429.8986120914801
Hamburg;1;250.001 - 500.000;500000;44;4;10 - 19;291;290;291;10;1728;1332;644;1404.3406748639998
Chemnitz;1;100.001 - 250.000;150000;72;4;10 - 19;291;291;291;15;456;450;18;1367.36897409348
Magdeburg;1;5.000.001 - 25.000.000;10028215;38;14;10 - 19;291;290;291;18;184;183;6;2014.6665225370798
Leichlingen;1;500.001 - 2.500.000;2000000;44;14;20 - 49;291;291;292;30;425;419;19;3041.862677375881
Ganderkesee;1;2.500.001 - 5.000.000;2800000;44;14;20 - 49;291;291;290;35;85;83;5;3107.7541055698803
Aachen;1;500.001 - 2.500.000;530000;17;13;10 - 19;291;290;291;10;379;376;14;1219.7058086242798
Heide;1;;;41;4;20 - 49;291;290;292;26;14;14;2;1941.8369765326802
Langenfeld;1;;;82;28;10 - 19;291;290;290;17;446;440;18;1940.9562067594798
Rust;1;;;61;20;10 - 19;291;290;291;11;126;121;10;1560.7388192314802
Nürnberg;1;2.500.001 - 5.000.000;4300000;41;14;10 - 19;291;290;290;10;441;430;41;1597.8254503162793
Nürnberg;1;2.500.001 - 5.000.000;4300000;41;14;10 - 19;291;290;290;10;441;430;41;1597.8254503162793
Chemnitz;1;500.001 - 2.500.000;985115;73;14;10 - 19;291;290;291;14;437;431;17;1522.82800502748
Berlin;1;;;83;28;10 - 19;291;290;291;14;3056;2935;295;1497.656395581599
Prenzlau;1;250.001 - 500.000;400000;78;4;20 - 49;291;290;290;20;7;4;3;2385.57501072588
Paderborn;1;;;78;28;10 - 19;291;290;290;10;95;90;7;1573.2224358946805
Aschheim;1;2.500.001 - 5.000.000;4000000;63;14;20 - 49;291;291;291;29;1257;1220;86;2241.4905251771997
Bremen;1;500.001 - 2.500.000;600000;47;16;10 - 19;291;290;291;10;318;310;19;1575.8781010894795
Freiburg;1;;;78;28;10 - 19;291;290;291;12;227;222;14;2081.14416265068
Illertissen;1;;;43;4;10 - 19;291;290;290;18;50;50;0;1845.5894092546805
Münster;1;500.001 - 2.500.000;1555184;40;16;10 - 19;291;290;290;14;191;185;12;2221.86851739108
Arendsee;1;2.500.001 - 5.000.000;4100000;39;14;20 - 49;290;292;292;34;2;2;0;2083.13000123748
Marienberg;1;2.500.001 - 5.000.000;3224000;41;14;20 - 49;291;291;291;25;46;46;4;2026.3414037242799
Marienberg;1;2.500.001 - 5.000.000;3224000;41;14;20 - 49;291;291;291;25;46;46;4;2026.3414037242799
Burgkirchen;1;5.000.001 - 25.000.000;8860000;42;16;20 - 49;291;292;292;41;34;34;0;2062.99964375748
Offenburg;1;5.000.001 - 25.000.000;7200000;40;14;20 - 49;291;291;291;36;98;96;4;3005.2324741030798
Göttingen;1;;;76;4;10 - 19;291;291;291;10;101;99;2;1537.7746307746804
Göttingen;1;;;76;4;10 - 19;291;291;291;10;101;99;2;1537.7746307746804
Laatzen;1;500.001 - 2.500.000;820000;60;14;10 - 19;291;290;291;12;528;522;20;1464.76868342748
Lugau;1;500.001 - 2.500.000;1900000;24;14;10 - 19;291;292;291;19;234;230;9;1909.3681321834802
Hamburg;1;2.500.001 - 5.000.000;3314373;43;14;20 - 49;291;290;291;23;593;484;186;2002.1942280922792
Ovelgönne;1;500.001 - 2.500.000;980000;72;4;10 - 19;291;292;290;18;27;27;1;1768.8139845526803
Allmendingen;1;;;15;31;10 - 19;291;290;292;18;34;34;0;1928.0553631198804
Leipzig;1;250.001 - 500.000;380236;33;14;20 - 49;291;291;291;26;642;639;20;1685.0510349442793
Sersheim;1;2.500.001 - 5.000.000;3467364;27;16;20 - 49;291;291;291;24;123;123;4;2086.63578390828
Braunschweig;1;500.001 - 2.500.000;1500000;40;4;20 - 49;291;290;291;24;193;191;4;2574.54713621748
Hattingen;1;;;43;14;20 - 49;291;291;291;37;451;443;27;2012.0113896394794
Würzburg;1;500.001 - 2.500.000;1000000;43;14;20 - 49;291;291;290;23;181;178;9;1715.25534306348
Euskirchen;1;;;76;4;10 - 19;291;290;292;12;97;96;1;1521.1690906318804
Mönchengladbach;1;;;63;14;10 - 19;291;290;291;17;318;311;19;1855.95433965948
Dresden;1;500.001 - 2.500.000;750000;76;4;20 - 49;291;290;291;36;;;;1770.51144027948
Dresden;1;500.001 - 2.500.000;750000;76;4;20 - 49;291;290;291;36;;;;1770.51144027948
Rheda-Wiedenbrück;1;5.000.001 - 25.000.000;14443753;42;16;20 - 49;291;291;291;31;105;101;11;1894.3826939146797
Metelen;1;2.500.001 - 5.000.000;3200000;39;14;20 - 49;291;291;291;40;44;44;1;2059.27985960748
Trier;1;500.001 - 2.500.000;1350000;63;14;10 - 19;291;291;291;15;101;100;4;1568.99874449148
Herborn;1;;;36;14;20 - 49;291;291;291;44;57;56;2;2009.30507729868
Mühlhausen;1;2.500.001 - 5.000.000;3500000;42;14;10 - 19;291;291;292;11;37;37;2;1589.0679776806799
Taunusstein;1;;;42;14;20 - 49;291;290;291;37;201;198;8;2017.9116020674799
Taunusstein;1;;;42;14;20 - 49;291;290;291;37;201;198;8;2017.9116020674799
Haan;1;5.000.001 - 25.000.000;11885679;42;14;10 - 19;291;291;291;16;436;429;23;1864.7363163970792
Köln;1;2.500.001 - 5.000.000;3049117;32;14;10 - 19;;;;19;1351;1316;74;2103.7617367295998
Freden;1;;;74;4;20 - 49;291;291;292;35;29;27;4;1906.6728432046802
Telgte;1;500.001 - 2.500.000;722500;40;14;10 - 19;291;291;291;11;48;47;1;1428.87275074548
Hördt;1;;;72;4;10 - 19;291;290;292;11;58;58;0;2106.75827385108
Bielefeld;1;2.500.001 - 5.000.000;3138676;42;14;20 - 49;291;291;291;23;237;229;24;2079.04430466828
Bottrop;1;;;78;13;20 - 49;291;291;291;22;680;675;35;2929.1363834866797
Schwarzenbek;1;2.500.001 - 5.000.000;3000000;44;14;20 - 49;291;290;291;31;36;33;4;3062.811057879481
Hamburg;1;5.000.001 - 25.000.000;9600000;43;14;20 - 49;291;291;291;45;1622;1242;617;1895.2152020291992
Münchweiler;1;;;49;18;20 - 49;291;291;292;24;23;23;0;1921.03050689268
Wolfenbüttel;1;;;60;16;10 - 19;291;290;291;12;79;78;3;1544.54081522268
Mehring;1;500.001 - 2.500.000;1180000;30;14;10 - 19;291;292;292;12;17;17;0;1394.5436724166802
Steinheim;1;500.001 - 2.500.000;2200000;63;14;20 - 49;291;290;291;27;304;303;8;2017.9116020674799
Steinheim;1;500.001 - 2.500.000;2200000;63;14;20 - 49;291;290;291;27;304;303;8;2017.9116020674799
Grünwald;1;500.001 - 2.500.000;2000000;82;4;20 - 49;291;290;291;20;1034;1005;72;2150.5171260395996
Bochum;1;500.001 - 2.500.000;2100000;27;14;10 - 19;291;291;291;12;551;536;34;1583.4380311594791
Bochum;1;500.001 - 2.500.000;2100000;27;14;10 - 19;291;291;291;12;551;536;34;1583.4380311594791
Wernau;1;250.001 - 500.000;410000;78;13;10 - 19;291;290;291;12;396;391;21;2076.8493033154796
Wernau;1;250.001 - 500.000;410000;78;13;10 - 19;291;290;291;12;396;391;21;2076.8493033154796
Triptis;1;500.001 - 2.500.000;1750000;40;14;20 - 49;291;292;291;35;27;26;3;3115.2282838606793
Göttingen;1;500.001 - 2.500.000;750000;50;24;20 - 49;291;291;292;37;72;70;2;1752.06555981588
Bad Bevensen;1;500.001 - 2.500.000;1350000;70;14;20 - 49;291;290;291;24;8;8;0;1876.5780320554798
Offenbach;1;500.001 - 2.500.000;800000;39;14;10 - 19;291;291;291;13;810;781;71;1480.5600142368
Spelle;1;;;54;14;10 - 19;291;291;291;12;58;56;3;1473.99613706748
Mönchengladbach;1;100.001 - 250.000;120000;76;4;10 - 19;291;291;291;18;329;322;19;1527.39582726348
Mönchengladbach;1;100.001 - 250.000;120000;76;4;10 - 19;291;291;291;18;329;322;19;1527.39582726348
Ostfildern;1;500.001 - 2.500.000;1500000;31;16;10 - 19;291;291;291;15;651;637;46;1690.536988611479
Braunschweig;1;500.001 - 2.500.000;700000;40;14;10 - 19;291;290;291;10;219;217;5;1824.76656135348
Weilmünster;1;500.001 - 2.500.000;2305000;1;14;10 - 19;291;290;292;10;39;38;1;1509.1858755478802
Bottrop;1;2.500.001 - 5.000.000;3928846;47;14;20 - 49;291;291;291;32;519;516;28;3152.3546501062797
Ulm;1;;;61;13;10 - 19;291;291;291;10;237;233;8;1553.1473399914798
Isernhagen;1;5.000.001 - 25.000.000;7429345;39;14;20 - 49;291;290;292;24;251;248;9;2071.6061685262794
Wiesbaden;1;;;83;28;20 - 49;291;290;291;30;375;369;14;1919.9016930322796
Hamburg;1;;;78;14;20 - 49;291;291;291;24;1724;1333;641;2703.0418937028
Heiligenhaus;1;500.001 - 2.500.000;900000;40;14;10 - 19;291;290;291;12;316;310;17;1452.1614679944
Berlin;1;500.001 - 2.500.000;1200000;40;14;10 - 19;291;290;291;14;1129;1100;84;1958.0992589027996
Köln;1;500.001 - 2.500.000;1044749;44;;10 - 19;291;291;291;19;997;982;52;2867.925908772
Köln;1;500.001 - 2.500.000;1044749;44;;10 - 19;291;291;291;19;997;982;52;2867.925908772
Ismaning;1;500.001 - 2.500.000;2256000;72;14;10 - 19;291;291;291;18;639;620;44;2537.62214523468
Ismaning;1;500.001 - 2.500.000;2256000;72;14;10 - 19;291;291;291;18;639;620;44;2537.62214523468
Thale;1;500.001 - 2.500.000;637000;26;14;10 - 19;291;290;291;18;18;17;1;1560.57965188668
Thale;1;500.001 - 2.500.000;637000;26;14;10 - 19;291;290;291;18;18;17;1;1560.57965188668
Eppingen;1;5.000.001 - 25.000.000;6490256;41;14;20 - 49;291;291;291;35;81;80;1;2045.8812965482798
